textID,ID SEQ,SEQ BIG,anno,mese,caratteri,livello,starts_at,ends_at,starts_at norm,ends_at norm,somma ripetizioni,tipologia,categorie di tipologia,struttura/contenuto,Cluster tipolegie
V006,S1332,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1333,struttura;struttura;compito/missione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,compito/missione,esteriore,contenuto,interazione
V006,S1334,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1335,struttura;struttura;incontro di gruppo,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro di gruppo,esteriore,contenuto,interazione
V006,S1336,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1337,struttura;struttura;pausa/sospensione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,pausa/sospensione,interiore,contenuto,pausa/sospensione
V006,S1338,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1339,struttura;struttura;pausa/sospensione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,pausa/sospensione,interiore,contenuto,pausa/sospensione
V006,S1340,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1341,struttura;struttura;pausa/sospensione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,pausa/sospensione,interiore,contenuto,pausa/sospensione
V006,S1342,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1343,struttura;struttura;pausa/sospensione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,pausa/sospensione,interiore,contenuto,pausa/sospensione
V006,S1344,struttura;struttura;incontro femminile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro femminile,esteriore,contenuto,interazione
V006,S1345,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1346,struttura;struttura;incontro maschile;compito/missione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1347,struttura;struttura;incontro maschile;compito/missione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1348,struttura;struttura;incontro maschile;compito/missione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1349,struttura;struttura;partenza/sparizione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,partenza/sparizione,esteriore,contenuto,spostamento
V006,S1350,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1351,struttura;struttura;incontro femminile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro femminile,esteriore,contenuto,interazione
V006,S1352,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1353,struttura;struttura;fallimento,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,fallimento,esteriore,contenuto,intenzione
V006,S1354,struttura;struttura;fallimento,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,fallimento,esteriore,contenuto,intenzione
V006,S1355,struttura;struttura;fallimento,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,fallimento,esteriore,contenuto,intenzione
V006,S1356,struttura;struttura;fallimento,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,fallimento,esteriore,contenuto,intenzione
V006,S1357,struttura;struttura;illusione/speranza,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V006,S1358,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1359,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1360,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1361,struttura;struttura;incontro femminile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro femminile,esteriore,contenuto,interazione
V006,S1362,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1363,struttura;struttura;incontro femminile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro femminile,esteriore,contenuto,interazione
V006,S1364,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1365,struttura;struttura;rivelazione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,rivelazione,esteriore/interiore,contenuto,rivelazione
V006,S1366,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1367,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1368,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1369,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1370,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1371,struttura;struttura;illusione/speranza,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V006,S1372,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1373,struttura;struttura;attesa,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,attesa,interiore,contenuto,attesa
V006,S1374,struttura;struttura;incontro femminile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro femminile,esteriore,contenuto,interazione
V006,S1375,struttura;struttura;guerra,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,guerra,esteriore,contenuto,situazione
V006,S1376,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1377,struttura;struttura;guerra,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,guerra,esteriore,contenuto,situazione
V006,S1378,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1379,struttura;struttura;pausa/sospensione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,pausa/sospensione,interiore,contenuto,pausa/sospensione
V006,S1380,struttura;struttura;compito/missione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,compito/missione,esteriore,contenuto,interazione
V006,S1381,struttura;struttura;incontro di gruppo,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro di gruppo,esteriore,contenuto,interazione
V006,S1382,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1383,struttura;struttura;smarrimento/dubbio,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,smarrimento/dubbio,interiore,contenuto,smarrimento/dubbio
V006,S1384,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1385,struttura;struttura;attesa,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,attesa,interiore,contenuto,attesa
V006,S1386,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1387,struttura;struttura;illusione/speranza,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V006,S1388,struttura;struttura;compito/missione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,compito/missione,esteriore,contenuto,interazione
V006,S1389,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1390,struttura;struttura;aggressione/scontro,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,aggressione/scontro,esteriore,contenuto,interazione
V006,S1391,struttura;struttura;compito/missione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,compito/missione,esteriore,contenuto,interazione
V006,S1392,struttura;struttura;riflessione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,riflessione,interiore,contenuto,riflessione
V006,S1393,struttura;struttura;illusione/speranza,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V006,S1394,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1395,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1396,struttura;struttura;visione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,visione,interiore,contenuto,visione
V006,S1397,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1398,struttura;struttura;illusione/speranza,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V006,S1399,struttura;struttura;iniziativa/piano,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,iniziativa/piano,esteriore,contenuto,intenzione
V006,S1400,struttura;struttura;inseguimento/ricerca,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V006,S1401,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1402,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1403,struttura;struttura;smarrimento/dubbio,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,smarrimento/dubbio,interiore,contenuto,smarrimento/dubbio
V006,S1404,struttura;struttura;partenza/sparizione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,partenza/sparizione,esteriore,contenuto,spostamento
V006,S1405,struttura;struttura;pausa/sospensione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,pausa/sospensione,interiore,contenuto,pausa/sospensione
V006,S1406,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1407,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1408,struttura;struttura;viaggio,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,viaggio,esteriore,contenuto,spostamento
V006,S1409,struttura;struttura;arrivo,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,arrivo,esteriore,contenuto,spostamento
V006,S1410,struttura;struttura;attesa,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,attesa,interiore,contenuto,attesa
V006,S1411,struttura;struttura;smarrimento/dubbio,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,smarrimento/dubbio,interiore,contenuto,smarrimento/dubbio
V006,S1412,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1413,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1414,struttura;struttura;incontro di gruppo,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro di gruppo,esteriore,contenuto,interazione
V006,S1415,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1416,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1417,struttura;struttura;inseguimento/ricerca,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V006,S1418,struttura;struttura;iniziativa/piano,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,iniziativa/piano,esteriore,contenuto,intenzione
V006,S1419,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1420,struttura;struttura;inseguimento/ricerca,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V006,S1421,struttura;struttura;partenza/sparizione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,partenza/sparizione,esteriore,contenuto,spostamento
V006,S1422,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1423,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1424,struttura;struttura;smarrimento/dubbio,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,smarrimento/dubbio,interiore,contenuto,smarrimento/dubbio
V006,S1425,struttura;struttura;compito/missione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,compito/missione,esteriore,contenuto,interazione
V006,S1426,struttura;struttura;successo,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,successo,esteriore,contenuto,intenzione
V006,S1427,struttura;struttura;incontro maschile,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1428,struttura;struttura;illusione/speranza,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V006,S1429,struttura;struttura;successo,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,successo,esteriore,contenuto,intenzione
V006,S1430,struttura;struttura;smarrimento/dubbio,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,smarrimento/dubbio,interiore,contenuto,smarrimento/dubbio
V006,S1431,struttura;struttura;incontro di gruppo,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro di gruppo,esteriore,contenuto,interazione
V006,S1432,struttura;struttura;angoscia/delusione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,angoscia/delusione,interiore,contenuto,angoscia/delusione
V006,S1433,struttura;struttura;compito/missione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,compito/missione,esteriore,contenuto,interazione
V006,S1434,struttura;struttura;illusione/speranza,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,illusione/speranza,interiore,contenuto,illusione/speranza
V006,S1435,struttura;struttura;smarrimento/dubbio,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,smarrimento/dubbio,interiore,contenuto,smarrimento/dubbio
V006,S1436,struttura;struttura;incontro maschile;aggressione/scontro,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1437,struttura;struttura;ostacolo,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,ostacolo,esteriore,contenuto,intenzione
V006,S1438,struttura;struttura;inseguimento/ricerca,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V006,S1439,struttura;struttura;incontro femminile;aggressione/scontro,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro femminile,esteriore,contenuto,interazione
V006,S1440,struttura;struttura;ostacolo,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,ostacolo,esteriore,contenuto,intenzione
V006,S1441,struttura;struttura;inseguimento/ricerca,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,inseguimento/ricerca,esteriore,contenuto,spostamento
V006,S1442,struttura;struttura;attesa,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,attesa,interiore,contenuto,attesa
V006,S1443,struttura;struttura;incontro maschile;aggressione/scontro,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,incontro maschile,esteriore,contenuto,interazione
V006,S1444,struttura;struttura;compito/missione,1958,11,1085029,tre,584241,606616,53.8,55.9,22375,compito/missione,esteriore,contenuto,interazione
